"id","temperature","humidity","light","co2","ec","ph","update_time"
550212,"25.10","85.94",0,"867","0.00","6.33","21:04"
550216,"25.08","86.02",0,"868","0.00","6.37","21:05"
550220,"25.07","86.07",0,"867","0.00","6.33","21:06"
550224,"25.06","86.18",0,"868","0.00","6.33","21:07"
550228,"25.04","86.35",0,"868","0.00","6.33","21:08"
550232,"25.03","86.54",0,"876","0.00","6.33","21:09"
550236,"25.00","86.56",0,"891","0.00","6.33","21:10"
550240,"25.00","86.59",0,"881","0.00","6.33","21:11"
550244,"24.99","86.61",0,"874","0.00","6.33","21:12"
550248,"24.98","86.70",0,"869","0.00","6.33","21:13"
550252,"24.98","86.72",0,"865","0.00","6.33","21:14"
550256,"24.98","86.84",0,"867","0.00","6.33","21:15"
550260,"24.95","87.00",0,"866","0.00","6.37","21:16"
550264,"24.93","87.21",0,"870","0.00","6.37","21:17"
550268,"24.90","87.32",0,"868","0.00","6.33","21:18"
550272,"24.88","87.40",0,"865","0.00","6.37","21:19"
550276,"24.87","87.37",0,"871","0.00","6.37","21:20"
550280,"24.86","87.53",0,"867","0.00","6.37","21:21"
550284,"24.85","87.53",0,"870","0.00","6.37","21:22"
550288,"24.83","87.58",0,"865","0.00","6.37","21:23"
550292,"24.80","87.69",0,"863","0.00","6.37","21:24"
550296,"24.79","87.74",0,"863","0.00","6.37","21:25"
550300,"24.77","87.73",0,"862","0.00","6.37","21:26"
550304,"24.76","87.79",0,"867","0.00","6.37","21:27"
550308,"24.76","87.82",0,"862","0.00","6.41","21:28"
550312,"24.72","87.89",0,"870","0.00","6.41","21:29"
550316,"24.68","88.05",0,"865","0.00","6.37","21:30"
550320,"24.64","88.09",0,"874","0.00","6.41","21:31"
550324,"24.64","88.23",0,"870","0.00","6.37","21:32"
550328,"24.60","88.30",0,"866","0.00","6.37","21:33"
550332,"24.58","88.36",0,"870","0.00","6.41","21:34"
550336,"24.52","88.45",0,"869","0.00","6.37","21:35"
550340,"24.50","88.72",0,"875","0.00","6.41","21:36"
550344,"24.48","88.89",0,"888","0.00","6.37","21:37"
550348,"24.46","89.05",0,"889","0.00","6.37","21:38"
550352,"24.44","89.10",0,"889","0.00","6.37","21:39"
550356,"24.44","89.26",0,"897","0.00","6.37","21:40"
550360,"24.41","89.23",0,"901","0.00","6.37","21:41"
550364,"24.42","89.29",0,"904","0.00","6.41","21:42"
550368,"24.41","89.26",0,"908","0.00","6.37","21:43"
550372,"24.41","89.37",0,"911","0.00","6.37","21:44"
550376,"24.44","89.35",0,"915","0.00","6.37","21:45"
550380,"24.40","89.25",0,"910","0.00","6.37","21:46"
550384,"24.38","89.19",0,"910","0.00","6.41","21:47"
550388,"24.37","89.19",0,"911","0.00","6.37","21:48"
550392,"24.36","89.19",0,"916","0.00","6.41","21:49"
550396,"24.33","89.24",0,"917","0.00","6.37","21:50"
550400,"24.35","89.21",0,"921","0.00","6.37","21:51"
550404,"24.33","89.13",0,"916","0.00","6.37","21:52"
550408,"24.32","89.18",0,"915","0.00","6.41","21:53"
550412,"24.30","89.17",0,"918","0.00","6.37","21:54"
550416,"24.28","89.22",0,"917","0.00","6.37","21:55"
550420,"24.24","89.49",0,"916","0.00","6.41","21:56"
550424,"24.21","89.54",0,"920","0.00","6.41","21:57"
550428,"24.17","89.56",0,"917","0.00","6.37","21:58"
550432,"24.14","89.69",0,"912","0.00","6.37","21:59"
550436,"24.11","89.76",0,"912","0.00","6.41","22:00"
550440,"24.10","89.90",0,"913","0.00","6.41","22:01"
550444,"24.08","90.06",0,"910","0.00","6.37","22:02"
550448,"24.02","90.15",0,"915","0.00","6.41","22:03"
550452,"24.01","90.18",0,"918","0.00","6.41","22:04"
550456,"24.02","90.37",0,"915","0.00","6.41","22:05"
550460,"24.00","90.50",0,"916","0.00","6.41","22:06"
550464,"24.00","90.61",0,"914","0.00","6.41","22:07"
550468,"23.98","90.75",0,"908","0.00","6.41","22:08"
550472,"23.96","90.90",0,"914","0.00","6.41","22:09"
550476,"23.94","91.04",0,"914","0.00","6.41","22:10"
550480,"23.94","91.17",0,"914","0.00","6.41","22:11"
550484,"23.92","91.22",0,"915","0.00","6.41","22:12"
550488,"23.90","91.30",0,"913","0.00","6.41","22:13"
550492,"23.88","91.38",0,"911","0.00","6.37","22:14"
550496,"23.88","91.49",0,"914","0.00","6.41","22:15"
550500,"23.86","91.59",0,"916","0.00","6.37","22:16"
550504,"23.86","91.75",0,"926","0.00","6.41","22:17"
550508,"23.85","91.78",0,"929","0.00","6.41","22:18"
550512,"23.86","91.75",0,"932","0.00","6.41","22:19"
550516,"23.84","91.88",0,"933","0.00","6.41","22:20"
550520,"23.83","91.91",0,"935","0.00","6.37","22:21"
550524,"23.84","91.91",0,"933","0.00","6.41","22:22"
550528,"23.81","91.96",0,"938","0.00","6.41","22:23"
550532,"23.80","91.96",0,"945","0.00","6.41","22:24"
550536,"23.80","91.87",0,"937","0.00","6.37","22:25"
550540,"23.81","91.90",0,"939","0.00","6.41","22:26"
550544,"23.82","91.91",0,"944","0.00","6.37","22:27"
550548,"23.82","91.80",0,"951","0.00","6.41","22:28"
550552,"23.82","91.74",0,"950","0.00","6.37","22:29"
550556,"23.82","91.69",0,"952","0.00","6.37","22:30"
550560,"23.82","91.72",0,"956","0.00","6.37","22:31"
550564,"23.81","91.80",0,"958","0.00","6.37","22:32"
550568,"23.82","91.74",0,"965","0.00","6.41","22:33"
550572,"23.82","91.63",0,"962","0.00","6.37","22:34"
550576,"23.82","91.53",0,"960","0.00","6.37","22:35"
550580,"23.82","91.47",0,"962","0.00","6.37","22:36"
550584,"23.82","91.44",0,"959","0.00","6.37","22:37"
550588,"23.83","91.42",0,"960","0.00","6.37","22:38"
550592,"23.82","91.47",0,"958","0.00","6.41","22:39"
550596,"23.80","91.47",0,"960","0.00","6.41","22:40"
550600,"23.79","91.46",0,"964","0.00","6.37","22:41"
550604,"23.79","91.44",0,"956","0.00","6.41","22:42"
550608,"23.79","91.46",0,"957","0.00","6.41","22:43"
550612,"23.78","91.46",0,"956","0.00","6.41","22:44"
550616,"23.78","91.54",0,"953","0.00","6.41","22:45"
550620,"23.78","91.54",0,"954","0.00","6.41","22:46"
550624,"23.77","91.51",0,"949","0.00","6.41","22:47"
550628,"23.78","91.68",0,"952","0.00","6.41","22:48"
550632,"23.78","91.68",0,"947","0.00","6.41","22:49"
550636,"23.78","91.60",0,"947","0.00","6.41","22:50"
550640,"23.77","91.49",0,"943","0.00","6.41","22:51"
550644,"23.78","91.46",0,"939","0.00","6.41","22:52"
550648,"23.78","91.46",0,"944","0.00","6.37","22:53"
550652,"23.76","91.40",0,"947","0.00","6.41","22:54"
550656,"23.74","91.51",0,"954","0.00","6.41","22:55"
550660,"23.75","91.56",0,"951","0.00","6.41","22:56"
550664,"23.73","91.56",0,"948","0.00","6.41","22:57"
550668,"23.73","91.53",0,"947","0.00","6.41","22:58"
550672,"23.73","91.53",0,"948","0.00","6.41","22:59"
550676,"23.72","91.58",0,"952","0.00","6.41","23:00"
550680,"23.72","91.61",0,"948","0.00","6.41","23:01"
550684,"23.69","91.66",0,"963","0.00","6.41","23:02"
550688,"23.68","91.66",0,"965","0.00","6.41","23:03"
550692,"23.68","91.71",0,"966","0.00","6.44","23:04"
550696,"23.67","91.71",0,"960","0.00","6.41","23:05"
550700,"23.64","91.75",0,"968","0.00","6.41","23:06"
550705,"23.62","91.72",0,"970","0.00","6.41","23:07"
550708,"23.64","91.73",0,"971","0.00","6.41","23:08"
550712,"23.63","91.64",0,"965","0.00","6.41","23:09"
550717,"23.63","91.59",0,"967","0.00","6.41","23:10"
550720,"23.62","91.61",0,"969","0.00","6.44","23:11"
550724,"23.64","91.62",0,"970","0.00","6.41","23:12"
550729,"23.62","91.69",0,"966","0.00","6.41","23:14"
550732,"23.60","91.77",0,"970","0.00","6.44","23:14"
550736,"23.60","91.80",0,"964","0.00","6.41","23:15"
550740,"23.60","91.85",0,"967","0.00","6.44","23:17"
550744,"23.60","91.85",0,"968","0.00","6.44","23:17"
550748,"23.58","91.93",0,"966","0.00","6.44","23:19"
550752,"23.59","91.88",0,"964","0.00","6.44","23:20"
550756,"23.59","91.90",0,"965","0.00","6.44","23:21"
550760,"23.59","91.96",0,"965","0.00","6.44","23:22"
550764,"23.55","92.00",0,"967","0.00","6.44","23:23"
550769,"23.57","92.06",0,"973","0.00","6.44","23:24"
550772,"23.56","92.11",0,"968","0.00","6.44","23:25"
550776,"23.56","92.11",0,"965","0.00","6.44","23:26"
550781,"23.56","92.11",0,"969","0.00","6.44","23:27"
550784,"23.57","92.09",0,"969","0.00","6.44","23:28"
550788,"23.57","92.12",0,"971","0.00","6.44","23:29"
550793,"23.57","92.14",0,"968","0.00","6.44","23:30"
550796,"23.57","92.23",0,"969","0.00","6.44","23:31"
550800,"23.58","92.26",0,"964","0.00","6.44","23:32"
550804,"23.60","92.12",0,"969","0.00","6.44","23:33"
550808,"23.59","92.10",0,"968","0.00","6.44","23:34"
550813,"23.60","91.96",0,"969","0.00","6.44","23:35"
550816,"23.60","91.91",0,"966","0.00","6.44","23:36"
550820,"23.61","91.91",0,"962","0.00","6.48","23:37"
550825,"23.60","91.83",0,"962","0.00","6.44","23:38"
550828,"23.60","91.80",0,"968","0.00","6.44","23:39"
550833,"23.61","91.75",0,"965","0.00","6.44","23:40"
550837,"23.58","91.77",0,"963","0.00","6.44","23:41"
550840,"23.58","91.68",0,"967","0.00","6.44","23:42"
550844,"23.57","91.60",0,"966","0.00","6.44","23:43"
550849,"23.55","91.57",0,"965","0.00","6.44","23:44"
550852,"23.54","91.57",0,"963","0.00","6.44","23:45"
550857,"23.50","91.56",0,"961","0.00","6.44","23:46"
550861,"23.50","91.50",0,"959","0.00","6.44","23:47"
550864,"23.48","91.52",0,"965","0.00","6.44","23:48"
550868,"23.49","91.64",0,"969","0.00","6.44","23:49"
550873,"23.47","91.60",0,"941","0.00","6.44","23:50"
550877,"23.45","91.65",0,"963","0.00","6.44","23:51"
550880,"23.44","91.65",0,"913","0.00","6.44","23:52"
550885,"23.41","91.64",0,"903","0.00","6.44","23:53"
550889,"23.42","91.59",0,"891","0.00","6.44","23:54"
550892,"23.40","91.64",0,"904","0.00","6.44","23:55"
550897,"23.40","91.67",0,"904","0.00","6.44","23:56"
550901,"23.39","91.75",0,"906","0.00","6.44","23:57"
550904,"23.36","91.74",0,"911","0.00","6.44","23:58"
550909,"23.37","91.80",0,"914","0.00","6.44","23:59"
